CustomerId,CustomerNumber,CustomerName,CustomerType,Industry,Region,CountryCode,Status,CreatedDate,GoLiveDate,BillingCurrency,DefaultTaxRate,CreditRating,IsAutoPay
876,CUST-000876,Customer 00876,SmallBusiness,Healthcare,East US,US,Active,2025-03-31,2025-05-12,USD,0.0825,775,1
877,CUST-000877,Customer 00877,Enterprise,Logistics,Central US,US,Active,2023-07-02,2023-07-18,USD,0.0500,663,1
878,CUST-000878,Customer 00878,MidMarket,Retail,Canada Central,CA,Active,2023-10-19,2023-11-30,USD,0.0725,801,0
879,CUST-000879,Customer 00879,SmallBusiness,Finance,Central US,US,Suspended,2024-12-02,2025-01-10,USD,0.0825,682,1
880,CUST-000880,Customer 00880,SmallBusiness,Logistics,Canada Central,CA,Active,2024-05-02,2024-05-20,USD,0.0725,768,1
881,CUST-000881,Customer 00881,SmallBusiness,Media,Canada Central,CA,Active,2024-10-07,2024-11-04,USD,0.0725,694,1
882,CUST-000882,Customer 00882,MidMarket,Media,West US,US,Active,2024-05-22,2024-06-25,USD,0.0725,803,1
883,CUST-000883,Customer 00883,Enterprise,Education,Canada Central,CA,Suspended,2023-11-04,2023-11-14,USD,0.0825,798,1
884,CUST-000884,Customer 00884,Enterprise,Media,East US,US,Active,2024-07-18,2024-07-23,USD,0.0725,791,1
885,CUST-000885,Customer 00885,SmallBusiness,Finance,UK South,GB,Active,2025-04-12,2025-04-29,USD,0.0000,638,0
886,CUST-000886,Customer 00886,SmallBusiness,Logistics,Canada Central,CA,Active,2023-07-03,2023-08-23,USD,0.0725,732,1
887,CUST-000887,Customer 00887,SmallBusiness,Education,Canada Central,CA,Active,2025-02-14,2025-03-29,USD,0.0500,688,1
888,CUST-000888,Customer 00888,MidMarket,Logistics,UK South,GB,Active,2023-09-23,2023-11-18,USD,0.0000,782,1
889,CUST-000889,Customer 00889,SmallBusiness,Logistics,West US,US,Suspended,2024-11-02,2024-12-03,USD,0.0825,829,1
890,CUST-000890,Customer 00890,MidMarket,Logistics,UK South,GB,Suspended,2024-01-05,2024-02-19,USD,0.0000,644,1
891,CUST-000891,Customer 00891,SmallBusiness,Technology,West US,US,Suspended,2023-04-25,2023-06-17,USD,0.0500,826,1
892,CUST-000892,Customer 00892,MidMarket,Media,West US,US,Active,2024-03-22,2024-05-15,USD,0.0650,817,1
893,CUST-000893,Customer 00893,SmallBusiness,Retail,Canada Central,CA,Active,2023-01-23,2023-01-31,USD,0.0725,828,1
894,CUST-000894,Customer 00894,SmallBusiness,Logistics,Canada Central,CA,Active,2024-08-22,2024-09-07,USD,0.0000,632,1
895,CUST-000895,Customer 00895,SmallBusiness,Media,Canada Central,CA,Churned,2024-03-01,2024-04-25,USD,0.0000,829,1
896,CUST-000896,Customer 00896,MidMarket,Energy,UK South,GB,Active,2024-08-28,2024-10-14,USD,0.0000,589,1
897,CUST-000897,Customer 00897,SmallBusiness,Logistics,Central US,US,Suspended,2024-07-20,2024-07-25,USD,0.0000,833,1
898,CUST-000898,Customer 00898,SmallBusiness,Retail,Central US,US,Active,2024-04-04,2024-05-19,USD,0.0500,820,1
899,CUST-000899,Customer 00899,SmallBusiness,Manufacturing,West US,US,Churned,2024-06-03,2024-06-18,USD,0.0725,647,0
900,CUST-000900,Customer 00900,Enterprise,Manufacturing,Canada Central,CA,Active,2024-03-02,2024-04-25,USD,0.0500,686,1
901,CUST-000901,Customer 00901,SmallBusiness,Technology,East US,US,Active,2024-11-14,2024-12-15,USD,0.0725,631,0
902,CUST-000902,Customer 00902,SmallBusiness,Healthcare,Canada Central,CA,Churned,2023-11-07,2023-11-23,USD,0.0650,713,1
903,CUST-000903,Customer 00903,MidMarket,Media,West US,US,Active,2023-06-28,2023-08-20,USD,0.0000,752,1
904,CUST-000904,Customer 00904,SmallBusiness,Energy,UK South,GB,Active,2023-08-21,2023-08-29,USD,0.0650,761,0
905,CUST-000905,Customer 00905,SmallBusiness,Media,UK South,GB,Active,2023-10-01,2023-11-28,USD,0.0000,605,0
906,CUST-000906,Customer 00906,Enterprise,Finance,Canada Central,CA,Churned,2025-03-29,2025-04-28,USD,0.0825,632,0
907,CUST-000907,Customer 00907,SmallBusiness,Finance,East US,US,Suspended,2024-06-03,2024-06-10,USD,0.0650,660,0
908,CUST-000908,Customer 00908,SmallBusiness,Finance,Canada Central,CA,Active,2025-02-19,2025-03-24,USD,0.0650,751,0
909,CUST-000909,Customer 00909,SmallBusiness,Logistics,East US,US,Active,2025-05-18,2025-05-31,USD,0.0000,705,0
910,CUST-000910,Customer 00910,SmallBusiness,Finance,Canada Central,CA,Active,2023-12-16,2024-01-04,USD,0.0725,764,1
911,CUST-000911,Customer 00911,MidMarket,Logistics,West US,US,Active,2023-06-05,2023-07-24,USD,0.0500,799,1
912,CUST-000912,Customer 00912,SmallBusiness,Manufacturing,Canada Central,CA,Churned,2024-04-14,2024-06-08,USD,0.0725,654,0
913,CUST-000913,Customer 00913,SmallBusiness,Logistics,UK South,GB,Churned,2023-03-13,2023-03-19,USD,0.0500,802,1
914,CUST-000914,Customer 00914,MidMarket,Healthcare,East US,US,Churned,2024-11-07,2025-01-06,USD,0.0825,731,1
915,CUST-000915,Customer 00915,MidMarket,Manufacturing,UK South,GB,Suspended,2025-06-13,2025-07-03,USD,0.0000,723,0
916,CUST-000916,Customer 00916,SmallBusiness,Technology,UK South,GB,Suspended,2023-05-31,2023-07-15,USD,0.0825,806,0
917,CUST-000917,Customer 00917,Enterprise,Finance,Canada Central,CA,Active,2025-03-05,2025-03-18,USD,0.0650,779,0
918,CUST-000918,Customer 00918,SmallBusiness,Finance,West US,US,Active,2024-06-16,2024-07-21,USD,0.0650,754,0
919,CUST-000919,Customer 00919,Enterprise,Media,West US,US,Active,2023-01-24,2023-01-26,USD,0.0500,735,0
920,CUST-000920,Customer 00920,SmallBusiness,Manufacturing,UK South,GB,Active,2023-04-24,2023-06-10,USD,0.0825,761,1
921,CUST-000921,Customer 00921,SmallBusiness,Healthcare,East US,US,Active,2024-04-04,2024-04-24,USD,0.0500,699,1
922,CUST-000922,Customer 00922,MidMarket,Retail,Central US,US,Active,2024-11-13,2025-01-03,USD,0.0825,706,1
923,CUST-000923,Customer 00923,MidMarket,Manufacturing,UK South,GB,Active,2024-08-19,2024-09-01,USD,0.0500,797,0
924,CUST-000924,Customer 00924,SmallBusiness,Retail,East US,US,Active,2023-04-05,2023-04-09,USD,0.0725,619,1
925,CUST-000925,Customer 00925,SmallBusiness,Logistics,UK South,GB,Suspended,2024-02-17,2024-03-26,USD,0.0825,835,1
926,CUST-000926,Customer 00926,Enterprise,Logistics,Canada Central,CA,Suspended,2024-12-06,2025-02-04,USD,0.0500,838,1
927,CUST-000927,Customer 00927,SmallBusiness,Media,Canada Central,CA,Active,2023-05-13,2023-06-28,USD,0.0500,813,1
928,CUST-000928,Customer 00928,Enterprise,Finance,West US,US,Active,2024-07-26,2024-08-19,USD,0.0725,636,1
929,CUST-000929,Customer 00929,SmallBusiness,Finance,UK South,GB,Active,2023-10-24,2023-10-27,USD,0.0650,735,1
930,CUST-000930,Customer 00930,SmallBusiness,Logistics,East US,US,Active,2025-03-21,2025-03-31,USD,0.0650,725,1
931,CUST-000931,Customer 00931,SmallBusiness,Finance,Canada Central,CA,Suspended,2023-01-03,2023-01-11,USD,0.0725,826,1
932,CUST-000932,Customer 00932,SmallBusiness,Logistics,UK South,GB,Active,2024-04-08,2024-06-05,USD,0.0825,647,0
933,CUST-000933,Customer 00933,MidMarket,Energy,UK South,GB,Active,2024-10-13,2024-11-12,USD,0.0650,625,0
934,CUST-000934,Customer 00934,SmallBusiness,Logistics,UK South,GB,Active,2024-02-24,2024-03-20,USD,0.0000,806,0
935,CUST-000935,Customer 00935,MidMarket,Education,East US,US,Active,2025-06-05,2025-06-16,USD,0.0000,623,1
936,CUST-000936,Customer 00936,MidMarket,Media,UK South,GB,Active,2024-07-08,2024-08-14,USD,0.0725,837,0
937,CUST-000937,Customer 00937,SmallBusiness,Healthcare,East US,US,Active,2024-11-05,2025-01-04,USD,0.0500,705,0
938,CUST-000938,Customer 00938,MidMarket,Manufacturing,UK South,GB,Active,2024-03-30,2024-04-05,USD,0.0000,831,0
939,CUST-000939,Customer 00939,SmallBusiness,Healthcare,East US,US,Suspended,2023-12-15,2024-01-12,USD,0.0650,775,1
940,CUST-000940,Customer 00940,SmallBusiness,Retail,East US,US,Active,2023-04-12,2023-05-17,USD,0.0000,658,1
941,CUST-000941,Customer 00941,SmallBusiness,Manufacturing,Canada Central,CA,Active,2024-11-25,2024-12-06,USD,0.0000,732,1
942,CUST-000942,Customer 00942,Enterprise,Education,Central US,US,Active,2023-05-26,2023-06-22,USD,0.0000,606,1
943,CUST-000943,Customer 00943,SmallBusiness,Media,UK South,GB,Active,2024-08-23,2024-09-08,USD,0.0000,717,1
944,CUST-000944,Customer 00944,SmallBusiness,Healthcare,Canada Central,CA,Active,2024-07-20,2024-08-16,USD,0.0500,589,1
945,CUST-000945,Customer 00945,SmallBusiness,Media,UK South,GB,Active,2024-11-22,2024-11-29,USD,0.0500,735,1
946,CUST-000946,Customer 00946,MidMarket,Technology,Canada Central,CA,Active,2023-03-27,2023-05-21,USD,0.0500,771,1
947,CUST-000947,Customer 00947,SmallBusiness,Logistics,West US,US,Churned,2025-03-11,2025-03-27,USD,0.0825,811,1
948,CUST-000948,Customer 00948,SmallBusiness,Retail,Canada Central,CA,Active,2025-04-29,2025-06-08,USD,0.0725,719,1
949,CUST-000949,Customer 00949,MidMarket,Media,Canada Central,CA,Active,2023-12-26,2024-02-18,USD,0.0500,615,1
950,CUST-000950,Customer 00950,MidMarket,Media,Canada Central,CA,Churned,2024-12-16,2024-12-24,USD,0.0725,687,1
951,CUST-000951,Customer 00951,Enterprise,Education,Central US,US,Churned,2025-06-24,2025-08-07,USD,0.0725,719,1
952,CUST-000952,Customer 00952,SmallBusiness,Manufacturing,Central US,US,Active,2023-12-16,2023-12-30,USD,0.0500,581,1
953,CUST-000953,Customer 00953,SmallBusiness,Media,East US,US,Suspended,2023-01-10,2023-02-23,USD,0.0725,781,1
954,CUST-000954,Customer 00954,Enterprise,Energy,East US,US,Active,2024-07-05,2024-07-07,USD,0.0650,772,0
955,CUST-000955,Customer 00955,MidMarket,Healthcare,Central US,US,Active,2024-02-01,2024-02-13,USD,0.0650,678,1
956,CUST-000956,Customer 00956,MidMarket,Manufacturing,West US,US,Active,2025-01-30,2025-02-01,USD,0.0825,735,0
957,CUST-000957,Customer 00957,Enterprise,Healthcare,West US,US,Active,2023-08-28,2023-09-29,USD,0.0825,687,1
958,CUST-000958,Customer 00958,SmallBusiness,Media,Canada Central,CA,Active,2023-04-24,2023-06-19,USD,0.0825,679,1
959,CUST-000959,Customer 00959,MidMarket,Retail,UK South,GB,Active,2024-11-19,2025-01-02,USD,0.0500,613,1
960,CUST-000960,Customer 00960,Enterprise,Education,UK South,GB,Active,2025-05-26,2025-06-10,USD,0.0000,709,0
961,CUST-000961,Customer 00961,MidMarket,Healthcare,Canada Central,CA,Suspended,2023-01-03,2023-01-31,USD,0.0650,801,0
962,CUST-000962,Customer 00962,MidMarket,Energy,Canada Central,CA,Active,2023-10-08,2023-10-16,USD,0.0825,602,0
963,CUST-000963,Customer 00963,Enterprise,Media,West US,US,Active,2023-02-18,2023-03-08,USD,0.0000,780,1
964,CUST-000964,Customer 00964,MidMarket,Technology,East US,US,Churned,2025-06-20,2025-07-27,USD,0.0725,618,0
965,CUST-000965,Customer 00965,SmallBusiness,Finance,West US,US,Active,2023-06-18,2023-07-10,USD,0.0725,592,1
966,CUST-000966,Customer 00966,SmallBusiness,Energy,Central US,US,Active,2025-05-10,2025-05-27,USD,0.0650,607,0
967,CUST-000967,Customer 00967,Enterprise,Energy,UK South,GB,Active,2025-03-24,2025-04-09,USD,0.0725,643,1
968,CUST-000968,Customer 00968,SmallBusiness,Finance,East US,US,Active,2023-02-04,2023-03-01,USD,0.0000,806,1
969,CUST-000969,Customer 00969,SmallBusiness,Healthcare,UK South,GB,Active,2024-10-03,2024-10-31,USD,0.0650,775,1
970,CUST-000970,Customer 00970,SmallBusiness,Healthcare,UK South,GB,Active,2025-02-09,2025-03-08,USD,0.0725,799,0
971,CUST-000971,Customer 00971,MidMarket,Healthcare,UK South,GB,Active,2023-04-14,2023-05-06,USD,0.0650,678,1
972,CUST-000972,Customer 00972,SmallBusiness,Technology,East US,US,Suspended,2024-09-01,2024-10-17,USD,0.0500,840,1
973,CUST-000973,Customer 00973,MidMarket,Retail,Canada Central,CA,Active,2024-05-07,2024-06-23,USD,0.0000,610,1
974,CUST-000974,Customer 00974,Enterprise,Manufacturing,UK South,GB,Active,2024-03-22,2024-04-24,USD,0.0825,654,1
975,CUST-000975,Customer 00975,SmallBusiness,Healthcare,Central US,US,Active,2024-09-09,2024-10-01,USD,0.0500,609,1
976,CUST-000976,Customer 00976,SmallBusiness,Technology,UK South,GB,Churned,2025-05-29,2025-06-02,USD,0.0500,615,1
977,CUST-000977,Customer 00977,Enterprise,Manufacturing,Canada Central,CA,Suspended,2024-12-12,2025-01-26,USD,0.0825,751,1
978,CUST-000978,Customer 00978,SmallBusiness,Healthcare,Canada Central,CA,Active,2023-12-03,2023-12-14,USD,0.0000,694,0
979,CUST-000979,Customer 00979,SmallBusiness,Manufacturing,Canada Central,CA,Suspended,2024-09-30,2024-10-14,USD,0.0725,685,1
980,CUST-000980,Customer 00980,SmallBusiness,Healthcare,East US,US,Active,2024-01-07,2024-01-08,USD,0.0500,728,1
981,CUST-000981,Customer 00981,SmallBusiness,Healthcare,UK South,GB,Active,2025-02-22,2025-03-18,USD,0.0650,669,1
982,CUST-000982,Customer 00982,SmallBusiness,Media,Central US,US,Active,2025-01-06,2025-01-18,USD,0.0500,591,1
983,CUST-000983,Customer 00983,MidMarket,Retail,Central US,US,Active,2023-04-14,2023-04-16,USD,0.0000,753,0
984,CUST-000984,Customer 00984,SmallBusiness,Manufacturing,Central US,US,Active,2024-04-12,2024-04-28,USD,0.0825,802,0
985,CUST-000985,Customer 00985,Enterprise,Retail,East US,US,Active,2023-05-02,2023-05-12,USD,0.0500,773,0
986,CUST-000986,Customer 00986,Enterprise,Technology,Central US,US,Churned,2024-09-05,2024-10-03,USD,0.0825,676,0
987,CUST-000987,Customer 00987,SmallBusiness,Healthcare,Central US,US,Active,2025-03-19,2025-03-29,USD,0.0650,644,0
988,CUST-000988,Customer 00988,SmallBusiness,Finance,UK South,GB,Active,2025-06-26,2025-07-28,USD,0.0825,613,1
989,CUST-000989,Customer 00989,MidMarket,Media,Canada Central,CA,Active,2025-02-08,2025-04-06,USD,0.0825,817,1
990,CUST-000990,Customer 00990,SmallBusiness,Energy,Central US,US,Active,2024-06-22,2024-08-06,USD,0.0825,785,1
991,CUST-000991,Customer 00991,SmallBusiness,Technology,UK South,GB,Active,2024-10-27,2024-10-30,USD,0.0500,782,1
992,CUST-000992,Customer 00992,SmallBusiness,Manufacturing,Canada Central,CA,Active,2025-06-29,2025-07-24,USD,0.0000,648,0
993,CUST-000993,Customer 00993,SmallBusiness,Healthcare,Central US,US,Active,2024-03-31,2024-05-04,USD,0.0825,752,1
994,CUST-000994,Customer 00994,SmallBusiness,Energy,Canada Central,CA,Active,2024-03-18,2024-04-14,USD,0.0725,592,1
995,CUST-000995,Customer 00995,SmallBusiness,Finance,West US,US,Active,2023-09-29,2023-11-10,USD,0.0825,620,0
996,CUST-000996,Customer 00996,SmallBusiness,Healthcare,West US,US,Active,2023-04-11,2023-04-19,USD,0.0650,680,1
997,CUST-000997,Customer 00997,MidMarket,Education,Central US,US,Active,2023-11-06,2023-12-24,USD,0.0825,650,0
998,CUST-000998,Customer 00998,MidMarket,Education,UK South,GB,Suspended,2023-09-25,2023-09-26,USD,0.0725,787,0
999,CUST-000999,Customer 00999,SmallBusiness,Retail,East US,US,Suspended,2024-04-28,2024-06-09,USD,0.0500,696,0
1000,CUST-001000,Customer 01000,SmallBusiness,Media,West US,US,Active,2024-04-30,2024-05-15,USD,0.0725,754,0
1001,CUST-001001,Customer 01001,SmallBusiness,Logistics,Central US,US,Active,2025-05-16,2025-05-29,USD,0.0725,595,1
1002,CUST-001002,Customer 01002,SmallBusiness,Healthcare,UK South,GB,Active,2025-06-13,2025-06-22,USD,0.0650,753,1
1003,CUST-001003,Customer 01003,SmallBusiness,Media,Canada Central,CA,Active,2024-12-03,2025-01-21,USD,0.0825,591,1
1004,CUST-001004,Customer 01004,Enterprise,Manufacturing,East US,US,Active,2023-05-23,2023-06-02,USD,0.0825,780,0
1005,CUST-001005,Customer 01005,SmallBusiness,Technology,West US,US,Active,2024-02-05,2024-02-10,USD,0.0650,811,1
1006,CUST-001006,Customer 01006,SmallBusiness,Media,Central US,US,Active,2023-04-06,2023-04-17,USD,0.0825,830,1
1007,CUST-001007,Customer 01007,Enterprise,Education,West US,US,Active,2023-03-13,2023-05-11,USD,0.0650,615,1
1008,CUST-001008,Customer 01008,SmallBusiness,Logistics,Central US,US,Active,2024-06-14,2024-06-15,USD,0.0000,646,1
1009,CUST-001009,Customer 01009,SmallBusiness,Technology,Canada Central,CA,Active,2025-01-30,2025-02-04,USD,0.0500,738,1
1010,CUST-001010,Customer 01010,SmallBusiness,Education,Canada Central,CA,Active,2023-06-12,2023-07-21,USD,0.0825,814,1
1011,CUST-001011,Customer 01011,SmallBusiness,Logistics,East US,US,Active,2023-05-27,2023-06-25,USD,0.0500,748,0
1012,CUST-001012,Customer 01012,SmallBusiness,Finance,Canada Central,CA,Active,2024-04-16,2024-05-16,USD,0.0725,757,0
1013,CUST-001013,Customer 01013,MidMarket,Retail,Central US,US,Active,2024-02-05,2024-03-16,USD,0.0500,801,1
1014,CUST-001014,Customer 01014,SmallBusiness,Healthcare,West US,US,Active,2024-12-16,2025-01-22,USD,0.0500,720,0
1015,CUST-001015,Customer 01015,Enterprise,Technology,UK South,GB,Suspended,2023-10-26,2023-12-08,USD,0.0725,642,0
1016,CUST-001016,Customer 01016,SmallBusiness,Manufacturing,East US,US,Active,2025-02-12,2025-02-19,USD,0.0500,709,1
1017,CUST-001017,Customer 01017,SmallBusiness,Energy,East US,US,Active,2024-04-18,2024-04-20,USD,0.0725,679,1
1018,CUST-001018,Customer 01018,MidMarket,Retail,East US,US,Active,2023-09-14,2023-09-22,USD,0.0725,828,1
1019,CUST-001019,Customer 01019,SmallBusiness,Energy,East US,US,Active,2024-07-15,2024-08-27,USD,0.0650,662,1
1020,CUST-001020,Customer 01020,SmallBusiness,Finance,East US,US,Active,2024-09-13,2024-09-20,USD,0.0725,666,1
1021,CUST-001021,Customer 01021,SmallBusiness,Manufacturing,East US,US,Active,2024-11-24,2024-12-12,USD,0.0000,690,1
1022,CUST-001022,Customer 01022,MidMarket,Finance,East US,US,Active,2025-05-06,2025-06-16,USD,0.0650,807,1
1023,CUST-001023,Customer 01023,SmallBusiness,Technology,East US,US,Churned,2023-02-19,2023-04-10,USD,0.0650,702,1
1024,CUST-001024,Customer 01024,Enterprise,Manufacturing,East US,US,Suspended,2024-03-07,2024-03-09,USD,0.0000,692,0
1025,CUST-001025,Customer 01025,MidMarket,Retail,East US,US,Active,2025-03-27,2025-05-20,USD,0.0000,792,1
1026,CUST-001026,Customer 01026,MidMarket,Technology,Central US,US,Churned,2023-11-27,2024-01-02,USD,0.0725,799,1
1027,CUST-001027,Customer 01027,SmallBusiness,Healthcare,West US,US,Active,2023-04-19,2023-05-12,USD,0.0650,586,1
1028,CUST-001028,Customer 01028,MidMarket,Education,Canada Central,CA,Active,2023-08-14,2023-08-19,USD,0.0650,602,1
1029,CUST-001029,Customer 01029,MidMarket,Energy,West US,US,Churned,2024-02-25,2024-03-16,USD,0.0000,667,1
1030,CUST-001030,Customer 01030,Enterprise,Logistics,East US,US,Active,2024-09-06,2024-09-27,USD,0.0500,750,1
1031,CUST-001031,Customer 01031,SmallBusiness,Manufacturing,Central US,US,Active,2025-05-21,2025-07-03,USD,0.0825,809,1
1032,CUST-001032,Customer 01032,MidMarket,Healthcare,West US,US,Active,2024-05-30,2024-07-07,USD,0.0825,643,1
1033,CUST-001033,Customer 01033,MidMarket,Healthcare,Canada Central,CA,Active,2025-02-14,2025-03-02,USD,0.0725,731,1
1034,CUST-001034,Customer 01034,SmallBusiness,Energy,Canada Central,CA,Active,2023-07-29,2023-09-09,USD,0.0650,648,1
1035,CUST-001035,Customer 01035,Enterprise,Education,East US,US,Active,2024-06-17,2024-08-07,USD,0.0500,749,1
1036,CUST-001036,Customer 01036,Enterprise,Technology,West US,US,Suspended,2024-07-06,2024-07-10,USD,0.0500,775,1
1037,CUST-001037,Customer 01037,SmallBusiness,Energy,West US,US,Active,2024-03-28,2024-05-08,USD,0.0500,606,1
1038,CUST-001038,Customer 01038,SmallBusiness,Media,West US,US,Suspended,2023-07-29,2023-08-07,USD,0.0500,700,1
1039,CUST-001039,Customer 01039,SmallBusiness,Technology,Canada Central,CA,Active,2025-01-12,2025-02-11,USD,0.0500,707,1
1040,CUST-001040,Customer 01040,SmallBusiness,Energy,UK South,GB,Active,2024-04-04,2024-05-15,USD,0.0650,783,1
1041,CUST-001041,Customer 01041,SmallBusiness,Logistics,Canada Central,CA,Active,2024-03-27,2024-04-24,USD,0.0725,590,0
1042,CUST-001042,Customer 01042,MidMarket,Education,Canada Central,CA,Active,2025-05-24,2025-05-30,USD,0.0500,669,1
1043,CUST-001043,Customer 01043,SmallBusiness,Media,Canada Central,CA,Active,2023-11-10,2023-12-10,USD,0.0000,750,1
1044,CUST-001044,Customer 01044,Enterprise,Healthcare,Canada Central,CA,Active,2023-07-20,2023-07-30,USD,0.0825,771,1
1045,CUST-001045,Customer 01045,SmallBusiness,Energy,Canada Central,CA,Active,2024-02-09,2024-03-28,USD,0.0825,616,1
1046,CUST-001046,Customer 01046,Enterprise,Retail,East US,US,Active,2023-05-08,2023-06-02,USD,0.0725,710,0
1047,CUST-001047,Customer 01047,SmallBusiness,Manufacturing,Central US,US,Active,2024-06-05,2024-07-21,USD,0.0725,797,0
1048,CUST-001048,Customer 01048,Enterprise,Manufacturing,West US,US,Active,2024-05-04,2024-05-07,USD,0.0000,655,1
1049,CUST-001049,Customer 01049,SmallBusiness,Retail,Canada Central,CA,Active,2024-11-28,2024-12-08,USD,0.0000,776,1
1050,CUST-001050,Customer 01050,Enterprise,Logistics,UK South,GB,Active,2023-03-24,2023-04-27,USD,0.0725,709,0
1051,CUST-001051,Customer 01051,Enterprise,Education,UK South,GB,Active,2024-06-29,2024-08-11,USD,0.0000,635,1
1052,CUST-001052,Customer 01052,SmallBusiness,Technology,Central US,US,Churned,2025-04-13,2025-04-23,USD,0.0725,737,1
1053,CUST-001053,Customer 01053,SmallBusiness,Finance,West US,US,Active,2025-04-15,2025-05-17,USD,0.0725,793,1
1054,CUST-001054,Customer 01054,SmallBusiness,Retail,Canada Central,CA,Active,2023-06-24,2023-07-06,USD,0.0500,837,0
1055,CUST-001055,Customer 01055,SmallBusiness,Technology,Canada Central,CA,Active,2024-08-03,2024-09-25,USD,0.0500,678,1
1056,CUST-001056,Customer 01056,Enterprise,Finance,Canada Central,CA,Suspended,2024-03-27,2024-05-07,USD,0.0500,620,1
1057,CUST-001057,Customer 01057,SmallBusiness,Healthcare,Canada Central,CA,Active,2023-05-08,2023-05-26,USD,0.0725,828,1
1058,CUST-001058,Customer 01058,SmallBusiness,Healthcare,East US,US,Active,2023-01-10,2023-01-14,USD,0.0000,629,1
1059,CUST-001059,Customer 01059,SmallBusiness,Education,East US,US,Churned,2024-01-20,2024-02-28,USD,0.0725,752,1
1060,CUST-001060,Customer 01060,Enterprise,Manufacturing,Central US,US,Suspended,2024-01-15,2024-02-28,USD,0.0650,784,1
1061,CUST-001061,Customer 01061,SmallBusiness,Finance,East US,US,Active,2023-12-31,2024-02-25,USD,0.0725,651,1
1062,CUST-001062,Customer 01062,SmallBusiness,Technology,East US,US,Active,2025-06-08,2025-07-12,USD,0.0825,823,1
1063,CUST-001063,Customer 01063,Enterprise,Manufacturing,West US,US,Active,2023-01-04,2023-02-14,USD,0.0650,603,0
1064,CUST-001064,Customer 01064,SmallBusiness,Energy,Central US,US,Active,2024-11-25,2024-12-24,USD,0.0825,621,1
1065,CUST-001065,Customer 01065,MidMarket,Finance,Canada Central,CA,Active,2024-11-05,2024-12-30,USD,0.0650,679,0
1066,CUST-001066,Customer 01066,MidMarket,Media,UK South,GB,Active,2025-06-16,2025-07-23,USD,0.0725,624,1
1067,CUST-001067,Customer 01067,SmallBusiness,Energy,UK South,GB,Churned,2025-06-14,2025-07-14,USD,0.0725,703,1
1068,CUST-001068,Customer 01068,MidMarket,Finance,West US,US,Active,2025-02-10,2025-03-25,USD,0.0000,662,0
1069,CUST-001069,Customer 01069,SmallBusiness,Education,Central US,US,Active,2024-01-28,2024-03-18,USD,0.0000,649,0
1070,CUST-001070,Customer 01070,MidMarket,Technology,Canada Central,CA,Churned,2023-04-03,2023-05-24,USD,0.0825,613,1
1071,CUST-001071,Customer 01071,MidMarket,Logistics,Canada Central,CA,Active,2025-01-04,2025-02-21,USD,0.0825,803,0
1072,CUST-001072,Customer 01072,SmallBusiness,Finance,West US,US,Active,2023-09-23,2023-10-01,USD,0.0825,676,0
1073,CUST-001073,Customer 01073,SmallBusiness,Manufacturing,East US,US,Churned,2024-08-09,2024-09-02,USD,0.0825,580,1
1074,CUST-001074,Customer 01074,MidMarket,Logistics,UK South,GB,Active,2024-07-02,2024-07-15,USD,0.0650,644,1
1075,CUST-001075,Customer 01075,SmallBusiness,Healthcare,UK South,GB,Active,2024-08-27,2024-09-11,USD,0.0725,741,1
1076,CUST-001076,Customer 01076,SmallBusiness,Energy,Central US,US,Active,2025-05-07,2025-05-22,USD,0.0650,654,0
1077,CUST-001077,Customer 01077,SmallBusiness,Finance,East US,US,Active,2024-09-05,2024-09-26,USD,0.0825,824,1
1078,CUST-001078,Customer 01078,MidMarket,Logistics,West US,US,Active,2024-05-21,2024-06-09,USD,0.0650,658,0
1079,CUST-001079,Customer 01079,Enterprise,Technology,West US,US,Active,2025-05-18,2025-07-04,USD,0.0000,671,0
1080,CUST-001080,Customer 01080,MidMarket,Retail,Canada Central,CA,Churned,2023-11-03,2023-12-26,USD,0.0825,780,1
1081,CUST-001081,Customer 01081,SmallBusiness,Finance,Canada Central,CA,Active,2023-12-23,2024-02-10,USD,0.0650,724,0
1082,CUST-001082,Customer 01082,SmallBusiness,Finance,West US,US,Active,2024-12-18,2025-02-11,USD,0.0825,607,0
1083,CUST-001083,Customer 01083,SmallBusiness,Retail,Central US,US,Active,2024-04-13,2024-05-25,USD,0.0725,729,0
1084,CUST-001084,Customer 01084,MidMarket,Healthcare,West US,US,Active,2023-08-12,2023-10-03,USD,0.0825,632,1
1085,CUST-001085,Customer 01085,MidMarket,Retail,West US,US,Churned,2024-01-21,2024-02-18,USD,0.0000,762,0
1086,CUST-001086,Customer 01086,Enterprise,Manufacturing,West US,US,Active,2023-02-23,2023-03-03,USD,0.0500,786,1
1087,CUST-001087,Customer 01087,SmallBusiness,Retail,East US,US,Active,2023-09-04,2023-09-30,USD,0.0725,625,0
1088,CUST-001088,Customer 01088,MidMarket,Manufacturing,Canada Central,CA,Active,2023-10-09,2023-11-19,USD,0.0000,622,1
1089,CUST-001089,Customer 01089,SmallBusiness,Energy,UK South,GB,Active,2023-08-19,2023-08-21,USD,0.0000,672,1
1090,CUST-001090,Customer 01090,SmallBusiness,Manufacturing,Canada Central,CA,Active,2023-11-02,2023-12-09,USD,0.0825,674,1
1091,CUST-001091,Customer 01091,MidMarket,Media,East US,US,Active,2024-02-08,2024-03-15,USD,0.0825,643,0
