SubscriptionId,CustomerId,RatePlanId,SubscriptionNumber,StartDate,EndDate,Status,Quantity,DiscountPercent,ContractTermMonths,RenewalDate,SalesChannel
300,120,9,SUB-00000300,2025-06-05,,Paused,5,5.0000,12,2026-05-31,Marketplace
301,121,13,SUB-00000301,2024-08-04,,Active,5,5.0000,36,2027-07-20,Partner
302,121,21,SUB-00000302,2024-10-21,,Active,1,10.0000,24,2026-10-11,Partner
303,122,17,SUB-00000303,2024-11-04,,Active,2,0.0000,36,2027-10-20,Marketplace
304,122,5,SUB-00000304,2024-11-04,2025-03-10,Cancelled,4,0.0000,36,2027-10-20,Direct
305,122,9,SUB-00000305,2024-11-04,2025-03-28,Cancelled,3,2.5000,36,2027-10-20,Partner
306,122,13,SUB-00000306,2024-11-28,,Active,3,12.5000,24,2026-11-18,Marketplace
307,123,14,SUB-00000307,2024-12-27,,Active,2,12.5000,12,2025-12-22,Partner
308,123,10,SUB-00000308,2024-01-04,,Active,1,12.5000,24,2025-12-24,Marketplace
309,124,5,SUB-00000309,2024-10-17,,Active,4,0.0000,24,2026-10-07,Marketplace
310,124,17,SUB-00000310,2024-07-24,,Active,4,5.0000,36,2027-07-09,Direct
311,124,1,SUB-00000311,2024-08-28,,Active,5,0.0000,36,2027-08-13,Direct
312,125,23,SUB-00000312,2024-04-11,,Active,10,10.0000,24,2026-04-01,Direct
313,125,10,SUB-00000313,2024-09-15,,Active,18,0.0000,12,2025-09-10,Marketplace
314,125,7,SUB-00000314,2024-01-21,,Active,14,7.5000,24,2026-01-10,Direct
315,126,22,SUB-00000315,2025-03-11,,Active,7,10.0000,24,2027-03-01,Marketplace
316,126,3,SUB-00000316,2025-01-24,,Active,11,0.0000,24,2027-01-14,Partner
317,126,18,SUB-00000317,2024-08-21,,Paused,3,0.0000,24,2026-08-11,Marketplace
318,126,7,SUB-00000318,2024-07-28,,Active,3,0.0000,24,2026-07-18,Marketplace
319,127,6,SUB-00000319,2025-01-14,2025-04-19,Cancelled,5,10.0000,12,2026-01-09,Direct
320,127,11,SUB-00000320,2024-04-05,,Active,1,5.0000,24,2026-03-26,Marketplace
321,127,1,SUB-00000321,2025-05-02,,Active,1,12.5000,36,2028-04-16,Direct
322,127,14,SUB-00000322,2025-05-30,,Active,1,10.0000,36,2028-05-14,Marketplace
323,128,2,SUB-00000323,2024-04-09,,Active,2,0.0000,36,2027-03-25,Direct
324,128,9,SUB-00000324,2024-08-02,,Active,4,2.5000,12,2025-07-28,Marketplace
325,128,17,SUB-00000325,2024-11-02,,Active,2,12.5000,36,2027-10-18,Partner
326,129,22,SUB-00000326,2025-03-06,,Active,3,0.0000,12,2026-03-01,Partner
327,130,12,SUB-00000327,2025-06-16,,Active,19,7.5000,36,2028-05-31,Partner
328,131,15,SUB-00000328,2025-03-11,,Active,9,7.5000,12,2026-03-06,Partner
329,131,7,SUB-00000329,2025-02-19,,Active,3,0.0000,24,2027-02-09,Marketplace
330,132,20,SUB-00000330,2025-05-05,,Active,24,0.0000,24,2027-04-25,Direct
331,132,8,SUB-00000331,2024-10-19,,Active,3,2.5000,12,2025-10-14,Marketplace
332,133,9,SUB-00000332,2025-06-18,,Active,1,10.0000,24,2027-06-08,Partner
333,134,18,SUB-00000333,2024-05-31,,Active,21,0.0000,36,2027-05-16,Marketplace
334,134,11,SUB-00000334,2024-12-11,2025-03-16,Cancelled,25,0.0000,12,2025-12-06,Marketplace
335,135,3,SUB-00000335,2024-11-26,,Active,19,0.0000,12,2025-11-21,Direct
336,136,17,SUB-00000336,2025-01-15,,Active,5,0.0000,12,2026-01-10,Marketplace
337,136,13,SUB-00000337,2024-04-27,,Active,3,0.0000,36,2027-04-12,Direct
338,137,11,SUB-00000338,2025-05-17,,Active,6,5.0000,36,2028-05-01,Marketplace
339,137,19,SUB-00000339,2025-04-25,,Active,2,0.0000,12,2026-04-20,Direct
340,138,23,SUB-00000340,2024-12-15,,Active,17,0.0000,12,2025-12-10,Partner
341,138,14,SUB-00000341,2024-06-01,,Active,12,0.0000,24,2026-05-22,Partner
342,138,2,SUB-00000342,2025-07-19,2026-06-14,Cancelled,2,10.0000,36,2028-07-03,Direct
343,139,17,SUB-00000343,2024-12-29,,Active,5,0.0000,12,2025-12-24,Direct
344,139,1,SUB-00000344,2025-02-05,,Active,5,0.0000,24,2027-01-26,Partner
345,140,20,SUB-00000345,2025-04-30,,Active,7,10.0000,24,2027-04-20,Marketplace
346,140,15,SUB-00000346,2024-10-01,,Active,23,10.0000,12,2025-09-26,Marketplace
347,140,11,SUB-00000347,2025-02-21,,Active,14,0.0000,24,2027-02-11,Partner
348,141,3,SUB-00000348,2025-04-18,,Active,21,10.0000,12,2026-04-13,Direct
349,141,8,SUB-00000349,2024-07-10,,Active,12,7.5000,24,2026-06-30,Marketplace
350,141,12,SUB-00000350,2024-07-02,,Active,9,5.0000,24,2026-06-22,Marketplace
351,141,16,SUB-00000351,2024-07-02,,Active,17,0.0000,24,2026-06-22,Partner
352,142,18,SUB-00000352,2024-11-11,,Paused,1,5.0000,36,2027-10-27,Direct
353,142,9,SUB-00000353,2024-11-11,,Active,1,10.0000,36,2027-10-27,Marketplace
354,142,1,SUB-00000354,2024-11-11,,Active,1,0.0000,36,2027-10-27,Marketplace
355,143,14,SUB-00000355,2024-08-09,,Active,8,0.0000,12,2025-08-04,Partner
356,143,3,SUB-00000356,2025-09-18,,Active,13,0.0000,36,2028-09-02,Partner
357,144,3,SUB-00000357,2024-07-08,,Active,1,0.0000,12,2025-07-03,Partner
358,144,23,SUB-00000358,2025-06-20,,Active,16,12.5000,12,2026-06-15,Partner
359,144,19,SUB-00000359,2024-03-21,,Active,20,7.5000,36,2027-03-06,Direct
360,144,15,SUB-00000360,2024-03-21,,Active,19,5.0000,12,2025-03-16,Direct
361,145,10,SUB-00000361,2024-01-29,,Active,7,0.0000,36,2027-01-13,Marketplace
362,145,2,SUB-00000362,2024-09-02,,Active,3,0.0000,24,2026-08-23,Partner
363,145,16,SUB-00000363,2025-06-16,,Active,12,0.0000,36,2028-05-31,Partner
364,146,13,SUB-00000364,2025-04-20,,Active,2,10.0000,36,2028-04-04,Direct
365,146,22,SUB-00000365,2025-04-20,,Active,1,0.0000,24,2027-04-10,Partner
366,147,23,SUB-00000366,2025-08-05,,Active,9,7.5000,12,2026-07-31,Partner
367,147,14,SUB-00000367,2025-08-08,,Active,14,0.0000,12,2026-08-03,Marketplace
368,148,23,SUB-00000368,2024-02-11,,Active,1,12.5000,12,2025-02-05,Direct
369,148,17,SUB-00000369,2025-06-25,,Active,3,0.0000,12,2026-06-20,Direct
370,149,19,SUB-00000370,2024-08-25,,Active,23,0.0000,36,2027-08-10,Partner
371,150,9,SUB-00000371,2025-08-19,,Active,5,10.0000,12,2026-08-14,Marketplace
372,150,21,SUB-00000372,2025-09-11,,Active,4,0.0000,36,2028-08-26,Marketplace
373,150,17,SUB-00000373,2025-08-05,,Active,3,0.0000,12,2026-07-31,Marketplace
374,151,5,SUB-00000374,2024-09-14,,Active,2,5.0000,12,2025-09-09,Direct
375,151,22,SUB-00000375,2025-07-27,,Active,5,12.5000,12,2026-07-22,Direct
376,151,17,SUB-00000376,2024-09-14,,Active,3,2.5000,36,2027-08-30,Marketplace
377,152,21,SUB-00000377,2024-09-06,,Active,1,5.0000,36,2027-08-22,Direct
378,152,6,SUB-00000378,2025-08-02,,Paused,2,10.0000,36,2028-07-17,Marketplace
379,153,23,SUB-00000379,2024-09-29,,Active,13,7.5000,12,2025-09-24,Partner
380,153,19,SUB-00000380,2025-05-08,,Active,5,2.5000,24,2027-04-28,Marketplace
381,153,10,SUB-00000381,2024-07-15,,Active,19,5.0000,24,2026-07-05,Marketplace
382,154,7,SUB-00000382,2025-05-04,2026-04-22,Cancelled,14,10.0000,12,2026-04-29,Partner
383,154,18,SUB-00000383,2025-05-30,2025-12-04,Cancelled,20,7.5000,12,2026-05-25,Direct
384,154,2,SUB-00000384,2025-09-18,,Active,20,0.0000,36,2028-09-02,Marketplace
385,155,22,SUB-00000385,2025-06-18,,Active,21,10.0000,12,2026-06-13,Marketplace
386,155,6,SUB-00000386,2024-10-13,2025-09-21,Cancelled,15,12.5000,24,2026-10-03,Marketplace
387,155,18,SUB-00000387,2024-06-16,,Active,22,0.0000,36,2027-06-01,Marketplace
388,156,21,SUB-00000388,2025-05-18,,Active,4,0.0000,36,2028-05-02,Direct
389,156,9,SUB-00000389,2024-01-24,,Active,3,0.0000,24,2026-01-13,Direct
390,157,5,SUB-00000390,2024-11-17,,Active,3,10.0000,24,2026-11-07,Direct
391,157,1,SUB-00000391,2024-07-28,,Active,2,0.0000,12,2025-07-23,Partner
392,158,17,SUB-00000392,2024-11-21,,Active,3,10.0000,12,2025-11-16,Direct
393,159,9,SUB-00000393,2024-09-27,2025-03-22,Cancelled,5,7.5000,36,2027-09-12,Direct
394,159,21,SUB-00000394,2024-02-14,,Active,1,2.5000,12,2025-02-08,Partner
395,160,15,SUB-00000395,2025-07-01,,Active,24,12.5000,12,2026-06-26,Marketplace
396,160,3,SUB-00000396,2024-06-14,,Active,19,0.0000,36,2027-05-30,Direct
397,161,17,SUB-00000397,2025-07-13,,Active,5,12.5000,24,2027-07-03,Direct
398,161,2,SUB-00000398,2025-06-11,,Active,4,0.0000,12,2026-06-06,Partner
399,162,16,SUB-00000399,2025-08-25,,Active,22,0.0000,36,2028-08-09,Partner
400,162,20,SUB-00000400,2024-08-29,,Active,1,7.5000,24,2026-08-19,Direct
401,163,7,SUB-00000401,2024-08-17,,Active,3,10.0000,36,2027-08-02,Marketplace
402,163,15,SUB-00000402,2025-07-06,,Active,13,0.0000,24,2027-06-26,Marketplace
403,163,2,SUB-00000403,2025-08-07,,Active,15,0.0000,12,2026-08-02,Marketplace
404,163,11,SUB-00000404,2025-03-16,,Active,18,0.0000,36,2028-02-29,Direct
405,164,4,SUB-00000405,2025-09-11,,Active,18,10.0000,36,2028-08-26,Marketplace
406,164,24,SUB-00000406,2024-10-25,,Active,11,0.0000,36,2027-10-10,Marketplace
407,165,1,SUB-00000407,2025-03-27,,Active,5,10.0000,12,2026-03-22,Partner
408,166,1,SUB-00000408,2025-09-22,,Active,5,0.0000,24,2027-09-12,Marketplace
409,166,21,SUB-00000409,2025-06-28,,Active,5,10.0000,24,2027-06-18,Marketplace
410,166,13,SUB-00000410,2025-06-12,,Active,1,7.5000,36,2028-05-27,Marketplace
411,166,17,SUB-00000411,2024-08-31,2025-04-15,Cancelled,1,7.5000,24,2026-08-21,Partner
412,167,19,SUB-00000412,2024-09-10,,Active,18,0.0000,12,2025-09-05,Marketplace
413,167,10,SUB-00000413,2024-09-10,,Active,7,0.0000,36,2027-08-26,Partner
414,167,7,SUB-00000414,2024-09-10,,Active,24,5.0000,36,2027-08-26,Partner
415,167,23,SUB-00000415,2025-08-09,,Active,3,7.5000,12,2026-08-04,Direct
416,168,12,SUB-00000416,2025-02-02,,Active,19,2.5000,12,2026-01-28,Marketplace
417,168,3,SUB-00000417,2024-08-16,,Active,12,7.5000,36,2027-08-01,Direct
418,168,24,SUB-00000418,2025-07-26,2026-04-06,Cancelled,25,12.5000,24,2027-07-16,Marketplace
419,169,7,SUB-00000419,2024-11-09,,Active,17,0.0000,36,2027-10-25,Direct
420,169,12,SUB-00000420,2024-02-18,,Active,19,2.5000,12,2025-02-12,Partner
421,169,15,SUB-00000421,2025-02-07,,Active,4,7.5000,24,2027-01-28,Partner
422,170,10,SUB-00000422,2025-09-26,,Active,17,0.0000,12,2026-09-21,Direct
423,170,3,SUB-00000423,2024-02-28,,Active,23,0.0000,36,2027-02-12,Partner
424,171,13,SUB-00000424,2025-01-27,,Active,5,12.5000,36,2028-01-12,Marketplace
425,172,3,SUB-00000425,2024-12-17,,Active,17,7.5000,24,2026-12-07,Partner
426,173,15,SUB-00000426,2025-04-21,,Active,14,12.5000,24,2027-04-11,Marketplace
427,173,7,SUB-00000427,2025-05-19,,Active,24,5.0000,36,2028-05-03,Marketplace
428,174,12,SUB-00000428,2025-09-20,,Active,20,0.0000,24,2027-09-10,Direct
429,174,4,SUB-00000429,2024-05-19,,Active,10,7.5000,12,2025-05-14,Marketplace
430,174,7,SUB-00000430,2024-08-30,,Active,4,7.5000,12,2025-08-25,Partner
431,175,13,SUB-00000431,2024-02-04,,Active,5,0.0000,36,2027-01-19,Marketplace
432,176,13,SUB-00000432,2025-08-23,,Active,4,2.5000,36,2028-08-07,Partner
433,177,23,SUB-00000433,2025-02-27,,Active,17,0.0000,12,2026-02-22,Partner
434,177,6,SUB-00000434,2025-07-10,,Active,3,0.0000,12,2026-07-05,Direct
435,177,15,SUB-00000435,2024-04-04,,Paused,3,2.5000,12,2025-03-30,Partner
436,177,18,SUB-00000436,2025-07-20,,Active,25,12.5000,24,2027-07-10,Partner
437,178,10,SUB-00000437,2025-05-06,,Active,3,5.0000,24,2027-04-26,Partner
438,179,10,SUB-00000438,2024-05-25,,Active,22,12.5000,36,2027-05-10,Partner
439,179,3,SUB-00000439,2025-02-05,,Active,15,0.0000,12,2026-01-31,Marketplace
440,180,5,SUB-00000440,2025-03-29,,Active,5,0.0000,36,2028-03-13,Direct
441,180,21,SUB-00000441,2025-08-03,,Active,2,0.0000,36,2028-07-18,Marketplace
442,180,13,SUB-00000442,2024-08-29,,Active,2,7.5000,36,2027-08-14,Marketplace
443,180,9,SUB-00000443,2025-07-23,,Active,4,12.5000,24,2027-07-13,Direct
444,181,2,SUB-00000444,2025-08-07,,Active,4,0.0000,24,2027-07-28,Direct
445,181,6,SUB-00000445,2025-05-29,,Active,1,7.5000,36,2028-05-13,Direct
446,182,6,SUB-00000446,2025-05-17,,Active,5,2.5000,36,2028-05-01,Direct
447,182,9,SUB-00000447,2025-01-08,,Active,1,2.5000,24,2026-12-29,Direct
448,182,21,SUB-00000448,2025-09-13,,Active,5,12.5000,36,2028-08-28,Partner
449,182,18,SUB-00000449,2025-06-10,,Active,4,0.0000,24,2027-05-31,Direct
450,183,15,SUB-00000450,2024-03-24,,Active,4,12.5000,36,2027-03-09,Direct
451,183,24,SUB-00000451,2024-04-05,,Active,6,7.5000,12,2025-03-31,Marketplace
452,184,9,SUB-00000452,2025-06-07,2025-12-14,Cancelled,1,10.0000,12,2026-06-02,Partner
453,185,1,SUB-00000453,2025-09-15,,Active,2,0.0000,12,2026-09-10,Direct
454,186,13,SUB-00000454,2025-04-22,,Active,1,0.0000,36,2028-04-06,Direct
455,186,5,SUB-00000455,2024-07-22,,Paused,2,7.5000,12,2025-07-17,Marketplace
456,187,2,SUB-00000456,2024-10-27,,Active,2,0.0000,36,2027-10-12,Marketplace
457,187,21,SUB-00000457,2024-04-18,,Active,1,0.0000,12,2025-04-13,Partner
458,187,9,SUB-00000458,2024-12-11,,Active,2,0.0000,12,2025-12-06,Marketplace
459,187,17,SUB-00000459,2024-07-17,,Active,3,10.0000,36,2027-07-02,Direct
460,188,7,SUB-00000460,2025-08-20,,Active,8,12.5000,24,2027-08-10,Direct
461,189,17,SUB-00000461,2024-11-30,,Active,2,2.5000,36,2027-11-15,Direct
462,189,1,SUB-00000462,2024-05-24,,Active,3,0.0000,24,2026-05-14,Partner
463,190,7,SUB-00000463,2025-09-05,2026-01-16,Cancelled,14,10.0000,36,2028-08-20,Marketplace
464,190,10,SUB-00000464,2024-10-15,,Active,11,7.5000,36,2027-09-30,Partner
465,191,7,SUB-00000465,2025-04-08,,Active,20,7.5000,12,2026-04-03,Partner
466,191,16,SUB-00000466,2025-04-08,,Active,19,7.5000,24,2027-03-29,Partner
467,192,11,SUB-00000467,2025-06-19,,Active,15,10.0000,12,2026-06-14,Direct
468,192,2,SUB-00000468,2025-06-19,2025-09-30,Cancelled,24,10.0000,12,2026-06-14,Marketplace
469,192,18,SUB-00000469,2025-06-19,,Active,18,0.0000,24,2027-06-09,Marketplace
470,193,14,SUB-00000470,2024-04-19,,Active,1,7.5000,12,2025-04-14,Marketplace
471,194,13,SUB-00000471,2025-04-08,,Active,2,7.5000,12,2026-04-03,Direct
472,195,18,SUB-00000472,2024-10-09,,Active,2,0.0000,24,2026-09-29,Marketplace
473,196,5,SUB-00000473,2025-01-10,,Active,4,10.0000,36,2027-12-26,Marketplace
474,196,1,SUB-00000474,2025-01-10,,Active,2,10.0000,12,2026-01-05,Direct
475,197,14,SUB-00000475,2025-05-04,,Active,2,0.0000,12,2026-04-29,Marketplace
476,197,2,SUB-00000476,2025-05-04,,Active,3,0.0000,24,2027-04-24,Direct
477,197,22,SUB-00000477,2025-05-04,,Paused,3,2.5000,12,2026-04-29,Marketplace
478,197,18,SUB-00000478,2025-07-30,,Active,3,0.0000,36,2028-07-14,Partner
479,198,10,SUB-00000479,2025-02-01,,Active,1,5.0000,12,2026-01-27,Marketplace
480,198,22,SUB-00000480,2025-06-25,,Active,2,12.5000,24,2027-06-15,Marketplace
481,199,20,SUB-00000481,2025-07-23,,Active,13,0.0000,36,2028-07-07,Direct
482,199,15,SUB-00000482,2025-05-06,,Active,6,7.5000,36,2028-04-20,Partner
483,199,3,SUB-00000483,2025-09-17,,Active,9,0.0000,24,2027-09-07,Partner
484,199,8,SUB-00000484,2024-08-07,2025-06-28,Cancelled,18,0.0000,24,2026-07-28,Direct
485,200,23,SUB-00000485,2024-09-22,,Active,18,0.0000,12,2025-09-17,Direct
486,201,8,SUB-00000486,2024-04-24,,Active,24,5.0000,12,2025-04-19,Marketplace
487,201,16,SUB-00000487,2024-11-07,,Active,15,7.5000,36,2027-10-23,Marketplace
488,201,20,SUB-00000488,2025-03-24,,Active,1,5.0000,12,2026-03-19,Marketplace
489,202,21,SUB-00000489,2024-08-19,,Active,1,5.0000,12,2025-08-14,Marketplace
490,203,5,SUB-00000490,2025-06-07,,Active,2,10.0000,24,2027-05-28,Marketplace
491,203,18,SUB-00000491,2025-08-15,,Active,1,5.0000,36,2028-07-30,Direct
492,203,13,SUB-00000492,2025-02-04,,Active,1,12.5000,36,2028-01-20,Marketplace
493,203,9,SUB-00000493,2025-07-20,,Active,3,0.0000,36,2028-07-04,Partner
494,204,17,SUB-00000494,2025-03-07,,Active,4,10.0000,36,2028-02-20,Marketplace
495,204,1,SUB-00000495,2024-09-29,,Active,4,0.0000,24,2026-09-19,Direct
496,204,9,SUB-00000496,2024-06-12,,Active,4,5.0000,24,2026-06-02,Marketplace
497,204,13,SUB-00000497,2025-07-01,,Active,5,0.0000,24,2027-06-21,Partner
498,205,8,SUB-00000498,2025-06-23,,Active,1,0.0000,24,2027-06-13,Direct
499,205,22,SUB-00000499,2024-09-11,,Active,21,0.0000,24,2026-09-01,Direct
500,206,23,SUB-00000500,2025-02-21,,Active,2,5.0000,12,2026-02-16,Partner
501,206,12,SUB-00000501,2025-02-13,,Active,25,5.0000,12,2026-02-08,Partner
502,206,19,SUB-00000502,2025-02-13,2025-08-20,Cancelled,23,5.0000,36,2028-01-29,Partner
503,206,7,SUB-00000503,2025-02-13,,Active,24,0.0000,24,2027-02-03,Marketplace
504,207,18,SUB-00000504,2025-07-08,2026-04-29,Cancelled,4,0.0000,36,2028-06-22,Direct
505,207,13,SUB-00000505,2025-06-13,,Active,5,0.0000,12,2026-06-08,Partner
506,208,20,SUB-00000506,2025-07-05,,Active,19,10.0000,36,2028-06-19,Marketplace
507,208,24,SUB-00000507,2025-01-25,,Active,3,7.5000,36,2028-01-10,Partner
508,208,4,SUB-00000508,2024-05-07,,Active,6,0.0000,36,2027-04-22,Marketplace
509,208,16,SUB-00000509,2025-01-25,2025-06-22,Cancelled,3,12.5000,36,2028-01-10,Direct
510,209,20,SUB-00000510,2025-07-04,,Active,11,2.5000,36,2028-06-18,Partner
511,209,4,SUB-00000511,2025-06-11,,Active,2,10.0000,36,2028-05-26,Partner
512,209,11,SUB-00000512,2024-11-01,,Active,2,5.0000,36,2027-10-17,Partner
513,209,24,SUB-00000513,2025-07-24,,Active,2,7.5000,36,2028-07-08,Partner
514,210,13,SUB-00000514,2025-01-07,,Active,1,12.5000,24,2026-12-28,Partner
515,210,22,SUB-00000515,2025-09-15,,Active,3,5.0000,12,2026-09-10,Partner
516,210,18,SUB-00000516,2024-12-10,,Active,3,7.5000,36,2027-11-25,Direct
517,211,5,SUB-00000517,2024-07-10,,Active,4,10.0000,12,2025-07-05,Partner
518,212,20,SUB-00000518,2024-03-09,2024-07-17,Cancelled,6,5.0000,24,2026-02-27,Marketplace
519,212,24,SUB-00000519,2024-09-14,,Active,2,0.0000,36,2027-08-30,Marketplace
520,212,15,SUB-00000520,2025-05-21,,Active,6,7.5000,36,2028-05-05,Partner
521,212,8,SUB-00000521,2024-05-18,,Active,6,10.0000,36,2027-05-03,Direct
522,213,6,SUB-00000522,2025-06-25,,Active,4,7.5000,24,2027-06-15,Direct
523,213,21,SUB-00000523,2024-10-06,,Active,2,7.5000,24,2026-09-26,Partner
524,214,20,SUB-00000524,2024-11-28,,Active,9,0.0000,24,2026-11-18,Direct
525,214,12,SUB-00000525,2025-01-11,,Active,5,2.5000,24,2027-01-01,Direct
526,215,22,SUB-00000526,2025-04-03,,Active,24,12.5000,24,2027-03-24,Marketplace
527,216,5,SUB-00000527,2024-10-27,,Active,4,0.0000,36,2027-10-12,Direct
528,217,22,SUB-00000528,2024-09-23,,Active,1,0.0000,12,2025-09-18,Direct
529,217,1,SUB-00000529,2024-09-23,,Active,4,2.5000,24,2026-09-13,Partner
530,218,5,SUB-00000530,2024-11-08,2025-03-31,Cancelled,5,0.0000,12,2025-11-03,Marketplace
531,218,22,SUB-00000531,2024-10-20,,Active,3,0.0000,36,2027-10-05,Partner
532,219,11,SUB-00000532,2024-09-25,2025-04-10,Cancelled,18,7.5000,24,2026-09-15,Marketplace
533,219,19,SUB-00000533,2025-07-19,2026-03-30,Cancelled,8,0.0000,12,2026-07-14,Direct
534,219,24,SUB-00000534,2025-09-29,,Active,17,0.0000,36,2028-09-13,Marketplace
535,220,17,SUB-00000535,2024-05-16,,Active,2,5.0000,24,2026-05-06,Partner
536,221,23,SUB-00000536,2024-09-15,,Active,18,2.5000,12,2025-09-10,Marketplace
537,221,8,SUB-00000537,2025-08-04,,Active,21,12.5000,12,2026-07-30,Direct
538,222,8,SUB-00000538,2025-08-15,,Active,18,2.5000,36,2028-07-30,Direct
539,222,2,SUB-00000539,2025-08-15,,Paused,3,10.0000,12,2026-08-10,Partner
540,222,11,SUB-00000540,2025-08-15,,Active,22,12.5000,36,2028-07-30,Marketplace
541,222,18,SUB-00000541,2025-08-15,,Active,2,2.5000,24,2027-08-05,Marketplace
542,223,24,SUB-00000542,2025-02-07,,Active,16,5.0000,36,2028-01-23,Partner
543,223,7,SUB-00000543,2025-02-07,,Active,11,0.0000,24,2027-01-28,Direct
544,223,18,SUB-00000544,2025-02-17,2025-10-07,Cancelled,11,10.0000,12,2026-02-12,Partner
545,224,13,SUB-00000545,2025-03-19,,Active,1,0.0000,36,2028-03-03,Marketplace
546,225,24,SUB-00000546,2024-04-02,,Active,8,5.0000,36,2027-03-18,Direct
547,225,3,SUB-00000547,2025-02-12,,Active,9,12.5000,36,2028-01-28,Direct
548,225,11,SUB-00000548,2025-03-16,,Active,5,10.0000,24,2027-03-06,Marketplace
549,225,7,SUB-00000549,2025-02-01,,Paused,8,10.0000,36,2028-01-17,Marketplace
550,226,17,SUB-00000550,2024-03-20,2025-01-23,Cancelled,2,7.5000,24,2026-03-10,Partner
551,227,21,SUB-00000551,2025-08-31,,Active,2,10.0000,12,2026-08-26,Marketplace
552,228,13,SUB-00000552,2025-03-22,,Active,1,7.5000,24,2027-03-12,Direct
553,228,10,SUB-00000553,2025-06-06,,Active,4,12.5000,24,2027-05-27,Partner
554,228,22,SUB-00000554,2025-03-22,,Active,1,0.0000,24,2027-03-12,Partner
555,229,5,SUB-00000555,2025-03-22,,Active,4,7.5000,24,2027-03-12,Marketplace
556,230,21,SUB-00000556,2025-01-10,,Active,5,7.5000,24,2026-12-31,Marketplace
557,231,13,SUB-00000557,2025-06-01,2025-11-10,Cancelled,2,7.5000,12,2026-05-27,Partner
558,231,2,SUB-00000558,2025-04-27,,Active,3,10.0000,36,2028-04-11,Partner
559,231,11,SUB-00000559,2025-04-27,,Active,2,0.0000,24,2027-04-17,Marketplace
560,232,2,SUB-00000560,2024-04-01,,Active,5,0.0000,24,2026-03-22,Direct
561,232,10,SUB-00000561,2024-04-02,,Active,5,7.5000,12,2025-03-28,Direct
562,232,5,SUB-00000562,2024-04-03,,Active,5,0.0000,12,2025-03-29,Partner
563,233,11,SUB-00000563,2025-01-01,,Active,3,2.5000,24,2026-12-22,Partner
564,234,2,SUB-00000564,2024-06-13,2025-04-19,Cancelled,5,7.5000,24,2026-06-03,Marketplace
565,235,21,SUB-00000565,2024-03-29,,Active,3,5.0000,36,2027-03-14,Direct
566,236,16,SUB-00000566,2025-08-30,,Active,14,7.5000,36,2028-08-14,Direct
567,236,4,SUB-00000567,2025-02-27,,Active,24,0.0000,36,2028-02-12,Partner
568,237,8,SUB-00000568,2025-05-11,,Active,12,10.0000,12,2026-05-06,Direct
569,237,16,SUB-00000569,2025-05-11,,Active,25,2.5000,36,2028-04-25,Partner
570,238,11,SUB-00000570,2025-07-12,2026-05-17,Cancelled,15,2.5000,24,2027-07-02,Marketplace
571,238,15,SUB-00000571,2025-07-08,,Active,6,7.5000,36,2028-06-22,Direct
572,239,16,SUB-00000572,2024-05-21,2025-02-06,Cancelled,2,12.5000,36,2027-05-06,Partner
573,239,20,SUB-00000573,2025-01-03,,Active,12,10.0000,24,2026-12-24,Direct
574,239,2,SUB-00000574,2025-07-07,,Active,2,12.5000,24,2027-06-27,Marketplace
575,239,23,SUB-00000575,2025-09-06,,Active,3,0.0000,12,2026-09-01,Partner
576,240,5,SUB-00000576,2024-12-02,,Active,4,0.0000,24,2026-11-22,Marketplace
577,240,18,SUB-00000577,2025-09-27,,Active,3,0.0000,24,2027-09-17,Marketplace
578,240,9,SUB-00000578,2024-07-05,,Active,5,7.5000,24,2026-06-25,Direct
579,240,1,SUB-00000579,2024-11-23,,Active,2,7.5000,12,2025-11-18,Marketplace
580,241,4,SUB-00000580,2025-03-24,2026-03-01,Cancelled,4,12.5000,24,2027-03-14,Marketplace
581,241,23,SUB-00000581,2025-07-17,,Active,19,7.5000,12,2026-07-12,Marketplace
582,241,7,SUB-00000582,2024-04-03,,Active,7,5.0000,24,2026-03-24,Marketplace
583,242,2,SUB-00000583,2025-03-04,,Paused,7,10.0000,24,2027-02-22,Direct
584,243,21,SUB-00000584,2025-09-20,,Active,3,0.0000,12,2026-09-15,Marketplace
585,243,17,SUB-00000585,2024-12-14,2025-09-28,Cancelled,1,0.0000,12,2025-12-09,Direct
586,243,1,SUB-00000586,2025-02-11,,Active,5,0.0000,36,2028-01-27,Direct
