PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentMethod,PaymentStatus,Amount,ReferenceNumber,ProcessorName
359,335,12,2025-10-23,Check,Settled,1708.8634,PAY-000000359,Manual
360,336,12,2025-11-30,Card,Settled,2219.4839,PAY-000000360,Stripe
361,337,12,2025-12-09,Check,Settled,2162.3085,PAY-000000361,Fiserv
362,338,12,2026-01-24,Check,Settled,2154.3619,PAY-000000362,Stripe
363,339,12,2026-02-16,Card,Settled,1642.7176,PAY-000000363,Fiserv
364,340,12,2026-04-06,Check,Settled,1929.3668,PAY-000000364,Manual
365,342,13,2025-07-17,Check,Settled,317.6460,PAY-000000365,Manual
366,343,13,2025-08-06,ACH,Settled,125.1007,PAY-000000366,Adyen
367,344,13,2025-09-30,Card,Settled,60.5671,PAY-000000367,Manual
368,344,13,2025-09-19,Wire,Settled,38.0889,PAY-000000368,Manual
369,344,13,2025-09-19,Check,Settled,18.8219,PAY-000000369,Fiserv
370,345,13,2025-10-05,ACH,Settled,328.5525,PAY-000000370,Fiserv
371,346,13,2025-11-29,Card,Settled,82.5604,PAY-000000371,Adyen
372,346,13,2025-11-21,Card,Settled,47.6558,PAY-000000372,Fiserv
373,346,13,2025-11-07,Check,Settled,63.8248,PAY-000000373,Manual
374,347,13,2025-12-16,Wire,Settled,309.3255,PAY-000000374,Fiserv
375,348,13,2026-01-30,Card,Settled,330.6140,PAY-000000375,Manual
376,349,13,2026-02-08,ACH,Settled,315.1399,PAY-000000376,Stripe
377,350,13,2026-04-30,Check,Settled,315.7265,PAY-000000377,Manual
378,351,13,2026-05-11,Wire,Settled,315.8723,PAY-000000378,Adyen
379,352,13,2025-07-30,Wire,Settled,54.7301,PAY-000000379,Stripe
380,352,13,2025-07-22,Card,Settled,24.1375,PAY-000000380,Adyen
381,353,13,2025-08-30,ACH,Settled,190.1769,PAY-000000381,Adyen
382,354,13,2025-09-15,ACH,Settled,189.4993,PAY-000000382,Manual
383,356,13,2025-11-09,Check,Settled,182.0949,PAY-000000383,Fiserv
384,357,13,2025-12-10,Wire,Settled,194.7572,PAY-000000384,Fiserv
385,358,13,2026-01-14,ACH,Settled,176.0244,PAY-000000385,Stripe
386,360,13,2026-04-04,Card,Settled,187.0273,PAY-000000386,Fiserv
387,361,13,2026-05-30,Check,Settled,186.9942,PAY-000000387,Stripe
388,362,14,2025-06-10,Card,Settled,738.7045,PAY-000000388,Adyen
389,363,14,2025-07-19,Check,Settled,640.1512,PAY-000000389,Fiserv
390,364,14,2025-08-01,Wire,Settled,660.4850,PAY-000000390,Adyen
391,365,14,2025-09-28,Card,Settled,670.8255,PAY-000000391,Manual
392,367,14,2025-11-08,Card,Settled,376.0736,PAY-000000392,Fiserv
393,367,14,2025-11-18,Check,Settled,101.5364,PAY-000000393,Fiserv
394,367,14,2025-11-01,ACH,Settled,74.2180,PAY-000000394,Manual
395,368,14,2025-12-08,Check,Settled,707.1861,PAY-000000395,Fiserv
396,369,14,2026-01-05,Card,Settled,733.6888,PAY-000000396,Manual
397,370,14,2026-02-08,Card,Settled,638.5541,PAY-000000397,Adyen
398,371,14,2026-04-28,Card,Settled,698.4272,PAY-000000398,Manual
399,372,14,2026-05-12,ACH,Settled,711.5344,PAY-000000399,Adyen
400,373,15,2025-06-08,Check,Settled,261.6047,PAY-000000400,Fiserv
401,373,15,2025-06-29,ACH,Settled,386.9112,PAY-000000401,Adyen
402,374,15,2025-07-16,ACH,Settled,161.2793,PAY-000000402,Fiserv
403,374,15,2025-07-27,ACH,Settled,473.8382,PAY-000000403,Stripe
404,376,15,2025-09-30,Check,Settled,1090.6052,PAY-000000404,Adyen
405,377,15,2025-10-03,Check,Settled,1290.8985,PAY-000000405,Adyen
406,378,15,2025-11-05,Card,Settled,1041.2875,PAY-000000406,Manual
407,379,15,2025-12-30,Wire,Settled,1066.7246,PAY-000000407,Manual
408,380,16,2025-07-22,ACH,Settled,230.6210,PAY-000000408,Fiserv
409,381,16,2025-08-30,Check,Settled,195.8018,PAY-000000409,Fiserv
410,382,16,2025-09-01,Check,Settled,186.4144,PAY-000000410,Fiserv
411,383,16,2025-10-24,Card,Settled,130.2333,PAY-000000411,Manual
412,384,16,2025-11-04,Card,Settled,114.1632,PAY-000000412,Adyen
413,385,16,2025-12-10,Check,Settled,87.9912,PAY-000000413,Manual
414,386,16,2026-01-25,ACH,Settled,98.8602,PAY-000000414,Manual
415,389,16,2026-05-25,ACH,Settled,212.0765,PAY-000000415,Manual
416,390,16,2025-06-03,Card,Settled,374.7290,PAY-000000416,Manual
417,392,16,2025-08-27,Check,Settled,432.3594,PAY-000000417,Manual
418,394,16,2025-10-30,Check,Settled,368.6269,PAY-000000418,Fiserv
419,396,16,2025-12-30,Check,Settled,395.4119,PAY-000000419,Fiserv
420,397,16,2026-01-04,Card,Settled,47.6611,PAY-000000420,Manual
421,397,16,2026-01-27,ACH,Settled,104.3425,PAY-000000421,Adyen
422,398,16,2026-02-20,Card,Settled,359.6747,PAY-000000422,Adyen
423,399,16,2026-04-06,ACH,Settled,424.9551,PAY-000000423,Fiserv
424,400,16,2026-05-24,Card,Settled,427.5777,PAY-000000424,Fiserv
425,401,16,2025-06-15,ACH,Settled,204.0056,PAY-000000425,Manual
426,402,16,2025-07-29,ACH,Settled,64.4617,PAY-000000426,Manual
427,402,16,2025-07-30,Wire,Settled,69.4461,PAY-000000427,Stripe
428,404,16,2025-09-13,ACH,Settled,208.9707,PAY-000000428,Manual
429,405,16,2025-10-30,Card,Settled,220.1169,PAY-000000429,Fiserv
430,406,16,2025-11-24,ACH,Settled,234.2330,PAY-000000430,Manual
431,407,16,2025-12-18,ACH,Settled,234.8848,PAY-000000431,Stripe
432,408,16,2026-01-28,Check,Settled,180.7834,PAY-000000432,Fiserv
433,409,16,2026-02-18,Check,Settled,127.5787,PAY-000000433,Adyen
434,410,16,2026-04-30,ACH,Settled,165.7014,PAY-000000434,Fiserv
435,411,16,2026-05-23,ACH,Settled,192.3684,PAY-000000435,Fiserv
436,412,16,2025-06-02,ACH,Settled,405.6333,PAY-000000436,Stripe
437,413,16,2025-07-11,Card,Settled,406.9253,PAY-000000437,Fiserv
438,414,16,2025-08-03,Wire,Settled,141.4768,PAY-000000438,Stripe
439,414,16,2025-08-21,Card,Settled,100.2412,PAY-000000439,Fiserv
440,415,16,2025-09-04,ACH,Settled,461.7014,PAY-000000440,Fiserv
441,416,16,2025-10-29,Wire,Settled,465.9925,PAY-000000441,Stripe
442,417,16,2025-11-18,Check,Settled,86.1587,PAY-000000442,Manual
443,417,16,2025-11-10,Wire,Settled,203.5657,PAY-000000443,Fiserv
444,418,16,2025-12-25,Card,Settled,384.0279,PAY-000000444,Manual
445,420,16,2026-02-03,ACH,Settled,93.4069,PAY-000000445,Manual
446,420,16,2026-02-26,Check,Settled,107.0357,PAY-000000446,Manual
447,420,16,2026-02-11,Check,Settled,73.7427,PAY-000000447,Manual
448,421,16,2026-04-12,ACH,Settled,393.4493,PAY-000000448,Fiserv
449,422,16,2026-05-30,ACH,Settled,160.5443,PAY-000000449,Adyen
450,422,16,2026-05-26,ACH,Settled,204.3296,PAY-000000450,Fiserv
451,423,17,2025-10-08,Wire,Settled,1474.7548,PAY-000000451,Fiserv
452,424,17,2025-11-07,Check,Settled,1294.9071,PAY-000000452,Stripe
453,425,17,2025-12-22,ACH,Settled,554.2618,PAY-000000453,Manual
454,426,17,2026-01-10,Card,Settled,1043.3187,PAY-000000454,Fiserv
455,427,17,2026-02-28,ACH,Settled,1303.0663,PAY-000000455,Stripe
456,428,17,2026-04-04,Wire,Settled,475.8083,PAY-000000456,Fiserv
457,428,17,2026-04-27,Card,Settled,320.4308,PAY-000000457,Fiserv
458,429,17,2026-05-15,Card,Settled,1749.7677,PAY-000000458,Stripe
459,430,17,2025-06-09,ACH,Settled,140.0688,PAY-000000459,Adyen
460,431,17,2025-07-06,Wire,Settled,134.3203,PAY-000000460,Stripe
461,432,17,2025-08-30,Wire,Settled,129.4150,PAY-000000461,Manual
462,433,17,2025-09-22,ACH,Settled,122.8656,PAY-000000462,Manual
463,434,17,2025-10-20,Wire,Settled,143.5553,PAY-000000463,Stripe
464,435,17,2025-11-30,Wire,Settled,138.3525,PAY-000000464,Manual
465,436,17,2025-12-16,Wire,Settled,135.5879,PAY-000000465,Manual
466,437,17,2026-01-13,Card,Settled,45.2765,PAY-000000466,Stripe
467,437,17,2026-01-12,ACH,Settled,15.8409,PAY-000000467,Fiserv
468,437,17,2026-01-21,Card,Settled,52.1754,PAY-000000468,Fiserv
469,438,17,2026-02-06,Card,Settled,120.6214,PAY-000000469,Fiserv
470,439,17,2026-04-01,ACH,Settled,121.8754,PAY-000000470,Manual
471,440,17,2026-05-10,ACH,Settled,124.0532,PAY-000000471,Adyen
472,442,17,2025-07-12,Wire,Settled,148.0943,PAY-000000472,Fiserv
473,442,17,2025-07-30,Wire,Settled,81.3224,PAY-000000473,Adyen
474,443,17,2025-08-30,ACH,Settled,305.0020,PAY-000000474,Manual
475,444,17,2025-09-14,ACH,Settled,290.7348,PAY-000000475,Stripe
476,446,17,2025-11-25,Wire,Settled,315.3446,PAY-000000476,Adyen
477,447,17,2025-12-30,Card,Settled,302.1147,PAY-000000477,Adyen
478,448,17,2026-01-11,Check,Settled,285.4323,PAY-000000478,Adyen
479,449,17,2026-03-02,Card,Settled,296.2699,PAY-000000479,Stripe
480,450,17,2026-04-21,Check,Settled,303.9073,PAY-000000480,Stripe
481,451,17,2026-05-10,Wire,Settled,284.6516,PAY-000000481,Fiserv
482,453,17,2025-07-24,Card,Settled,992.4148,PAY-000000482,Adyen
483,454,17,2025-08-17,Wire,Settled,994.8288,PAY-000000483,Stripe
484,455,17,2025-09-09,Check,Settled,999.8070,PAY-000000484,Stripe
485,456,17,2025-10-30,Check,Settled,997.2068,PAY-000000485,Adyen
486,457,17,2025-11-30,Wire,Settled,999.0111,PAY-000000486,Stripe
487,458,17,2025-12-14,Card,Settled,1017.1794,PAY-000000487,Adyen
488,459,17,2026-01-10,Check,Settled,1010.4211,PAY-000000488,Manual
489,461,17,2026-04-30,Card,Settled,1003.4771,PAY-000000489,Adyen
490,462,17,2026-05-30,ACH,Settled,506.9733,PAY-000000490,Manual
491,463,18,2025-06-04,Card,Settled,58092.1022,PAY-000000491,Fiserv
492,464,18,2025-07-23,Card,Settled,66322.9088,PAY-000000492,Adyen
493,465,18,2025-08-13,Card,Settled,65526.2097,PAY-000000493,Fiserv
494,466,18,2025-09-26,ACH,Settled,8635.6062,PAY-000000494,Manual
495,466,18,2025-09-13,Card,Settled,19795.2950,PAY-000000495,Stripe
496,467,18,2025-06-25,Check,Settled,91096.9140,PAY-000000496,Adyen
497,468,18,2025-07-04,Card,Settled,82979.3921,PAY-000000497,Fiserv
498,469,18,2025-08-10,Check,Settled,80245.5020,PAY-000000498,Manual
499,470,18,2025-09-30,ACH,Settled,57722.4043,PAY-000000499,Manual
500,471,18,2025-10-13,ACH,Settled,65712.5406,PAY-000000500,Fiserv
501,472,18,2025-11-30,Check,Settled,86796.7677,PAY-000000501,Fiserv
502,473,18,2025-12-27,Card,Settled,11324.3720,PAY-000000502,Adyen
503,473,18,2025-12-30,Check,Settled,32790.8319,PAY-000000503,Manual
504,474,18,2026-01-22,Card,Settled,66977.9872,PAY-000000504,Adyen
505,475,18,2026-02-16,Card,Settled,72130.7380,PAY-000000505,Stripe
506,476,18,2026-04-30,Check,Settled,105827.7896,PAY-000000506,Fiserv
507,477,18,2026-05-05,Check,Settled,61459.6422,PAY-000000507,Fiserv
508,479,18,2025-07-21,Check,Settled,53871.1301,PAY-000000508,Stripe
509,480,18,2025-08-07,ACH,Settled,50798.5447,PAY-000000509,Adyen
510,481,18,2025-09-02,Wire,Settled,42781.6079,PAY-000000510,Adyen
511,482,18,2025-10-12,ACH,Settled,69220.9980,PAY-000000511,Fiserv
512,483,18,2025-11-04,ACH,Settled,58887.1980,PAY-000000512,Adyen
513,484,18,2025-12-30,Check,Settled,33197.7705,PAY-000000513,Adyen
514,485,18,2026-01-29,Check,Settled,24219.0903,PAY-000000514,Adyen
515,487,18,2026-04-21,ACH,Settled,80594.5307,PAY-000000515,Fiserv
516,488,18,2026-05-14,ACH,Settled,54107.4077,PAY-000000516,Adyen
517,489,18,2025-06-11,Check,Settled,71001.0034,PAY-000000517,Adyen
518,490,18,2025-07-02,Wire,Settled,68573.2035,PAY-000000518,Stripe
519,491,18,2025-08-15,Check,Settled,58845.6554,PAY-000000519,Adyen
520,492,18,2025-09-10,Wire,Settled,40927.8028,PAY-000000520,Fiserv
521,494,18,2025-11-16,ACH,Settled,56485.6066,PAY-000000521,Adyen
522,496,18,2026-01-30,Check,Settled,74354.9460,PAY-000000522,Fiserv
523,497,18,2026-02-11,Wire,Settled,80403.2818,PAY-000000523,Fiserv
524,498,18,2026-04-15,Card,Settled,81938.9376,PAY-000000524,Adyen
525,499,18,2026-05-19,ACH,Settled,68976.1845,PAY-000000525,Stripe
526,500,19,2025-06-29,Wire,Settled,46561.7154,PAY-000000526,Fiserv
527,501,19,2025-07-06,Card,Settled,59595.7619,PAY-000000527,Adyen
528,502,19,2025-08-04,Check,Settled,51651.0064,PAY-000000528,Manual
529,503,19,2025-09-28,ACH,Settled,81190.1838,PAY-000000529,Fiserv
530,504,19,2025-10-13,Card,Settled,18367.3521,PAY-000000530,Adyen
531,504,19,2025-10-27,Check,Settled,29355.5387,PAY-000000531,Manual
532,505,19,2025-11-13,Card,Settled,70365.5745,PAY-000000532,Adyen
533,506,19,2025-12-20,Check,Settled,81655.1498,PAY-000000533,Stripe
534,507,19,2026-01-11,Wire,Settled,81569.8644,PAY-000000534,Manual
535,508,19,2026-02-04,Wire,Settled,42261.5369,PAY-000000535,Adyen
536,509,19,2026-04-29,Card,Settled,56299.3975,PAY-000000536,Fiserv
537,510,19,2026-05-23,Check,Settled,52474.6454,PAY-000000537,Manual
538,553,21,2025-06-30,Card,Settled,335.0768,PAY-000000538,Stripe
539,554,21,2025-07-30,Check,Settled,333.3443,PAY-000000539,Stripe
540,555,21,2025-08-30,Wire,Settled,353.0323,PAY-000000540,Adyen
541,556,21,2025-09-24,ACH,Settled,334.9987,PAY-000000541,Adyen
542,558,21,2025-11-11,Card,Settled,348.3801,PAY-000000542,Manual
543,561,21,2026-03-02,Wire,Settled,333.9903,PAY-000000543,Manual
544,563,21,2026-05-30,Wire,Settled,46.1872,PAY-000000544,Adyen
545,563,21,2026-05-06,Wire,Settled,78.0472,PAY-000000545,Manual
546,563,21,2026-05-30,Card,Settled,95.5015,PAY-000000546,Fiserv
547,564,21,2025-10-02,Wire,Settled,160.4127,PAY-000000547,Stripe
548,565,21,2025-11-05,Card,Settled,84.9110,PAY-000000548,Fiserv
549,565,21,2025-11-22,Card,Settled,34.8537,PAY-000000549,Manual
550,565,21,2025-11-25,ACH,Settled,31.7683,PAY-000000550,Fiserv
551,566,21,2025-12-09,Wire,Settled,211.9418,PAY-000000551,Manual
552,567,21,2026-01-05,Wire,Settled,165.9172,PAY-000000552,Fiserv
553,568,21,2026-02-25,Card,Settled,97.2261,PAY-000000553,Adyen
554,569,21,2026-04-29,Wire,Settled,126.3159,PAY-000000554,Stripe
555,570,21,2026-05-21,ACH,Settled,100.3768,PAY-000000555,Fiserv
556,571,21,2025-06-30,Check,Settled,64.2175,PAY-000000556,Manual
557,572,21,2025-07-30,Check,Settled,65.5496,PAY-000000557,Fiserv
558,573,21,2025-08-17,ACH,Settled,55.5409,PAY-000000558,Adyen
559,574,21,2025-09-08,ACH,Settled,66.5377,PAY-000000559,Manual
560,575,21,2025-10-10,Wire,Settled,66.5660,PAY-000000560,Stripe
561,576,21,2025-11-19,ACH,Settled,16.7430,PAY-000000561,Manual
562,576,21,2025-11-30,ACH,Settled,24.1902,PAY-000000562,Manual
563,577,21,2025-12-05,Check,Settled,72.1301,PAY-000000563,Manual
564,578,21,2026-01-21,Check,Settled,27.2263,PAY-000000564,Stripe
565,578,21,2026-01-27,Wire,Settled,11.3333,PAY-000000565,Adyen
566,578,21,2026-01-24,Check,Settled,6.7346,PAY-000000566,Manual
567,580,21,2026-04-30,ACH,Settled,74.2929,PAY-000000567,Fiserv
568,581,21,2026-05-17,ACH,Settled,39.2070,PAY-000000568,Stripe
569,582,21,2025-06-30,ACH,Settled,134.1925,PAY-000000569,Manual
570,583,21,2025-07-27,Wire,Settled,141.8000,PAY-000000570,Fiserv
571,584,21,2025-08-27,Wire,Settled,134.1530,PAY-000000571,Fiserv
572,585,21,2025-09-30,Wire,Settled,107.9404,PAY-000000572,Manual
573,586,21,2025-10-03,Check,Settled,135.6893,PAY-000000573,Stripe
574,587,21,2025-11-23,Card,Settled,47.5373,PAY-000000574,Fiserv
575,587,21,2025-11-26,Check,Settled,37.6922,PAY-000000575,Fiserv
576,587,21,2025-11-16,Card,Settled,24.0568,PAY-000000576,Manual
577,588,21,2025-12-30,Wire,Settled,137.1489,PAY-000000577,Stripe
578,589,21,2026-01-01,ACH,Settled,120.7700,PAY-000000578,Fiserv
579,590,21,2026-03-02,Card,Settled,133.2022,PAY-000000579,Adyen
580,591,21,2026-04-07,Check,Settled,116.9116,PAY-000000580,Fiserv
581,592,21,2026-05-30,ACH,Settled,136.1499,PAY-000000581,Fiserv
582,593,22,2025-06-22,Card,Settled,278.6984,PAY-000000582,Manual
583,594,22,2025-07-25,Check,Settled,233.2832,PAY-000000583,Adyen
584,595,22,2025-08-30,Card,Settled,345.9519,PAY-000000584,Adyen
585,596,22,2025-09-04,Wire,Settled,287.7957,PAY-000000585,Adyen
586,597,22,2025-10-29,Card,Settled,315.9149,PAY-000000586,Stripe
587,598,22,2025-11-17,Wire,Settled,238.3783,PAY-000000587,Adyen
588,599,22,2025-12-13,ACH,Settled,322.3109,PAY-000000588,Manual
589,600,22,2026-01-06,Card,Settled,243.2560,PAY-000000589,Fiserv
590,601,22,2026-02-28,Wire,Settled,240.0191,PAY-000000590,Adyen
591,602,22,2026-04-23,Check,Settled,239.8176,PAY-000000591,Fiserv
592,603,22,2026-05-30,Check,Settled,240.9167,PAY-000000592,Fiserv
593,605,22,2025-11-03,Wire,Settled,93.1280,PAY-000000593,Adyen
594,606,22,2025-12-19,Wire,Settled,234.8945,PAY-000000594,Adyen
595,607,22,2026-01-07,Card,Settled,184.0471,PAY-000000595,Adyen
596,608,22,2026-03-02,Check,Settled,56.9794,PAY-000000596,Manual
597,609,22,2026-04-11,Wire,Settled,211.4745,PAY-000000597,Fiserv
598,610,22,2026-05-15,Card,Settled,133.2485,PAY-000000598,Stripe
599,611,23,2025-07-04,ACH,Settled,340.9398,PAY-000000599,Stripe
600,612,23,2025-08-17,ACH,Settled,39.4418,PAY-000000600,Stripe
601,612,23,2025-08-13,Wire,Settled,65.6538,PAY-000000601,Manual
602,613,23,2025-09-21,Card,Settled,329.2785,PAY-000000602,Stripe
603,614,23,2025-10-02,Wire,Settled,347.1701,PAY-000000603,Fiserv
604,615,23,2025-11-03,Check,Settled,257.4516,PAY-000000604,Manual
605,616,23,2025-12-23,Wire,Settled,244.7463,PAY-000000605,Adyen
606,617,23,2026-01-19,Wire,Settled,33.8463,PAY-000000606,Adyen
607,617,23,2026-01-10,ACH,Settled,69.4891,PAY-000000607,Fiserv
608,617,23,2026-01-11,Check,Settled,63.1369,PAY-000000608,Manual
609,618,23,2026-02-18,Wire,Settled,326.5687,PAY-000000609,Adyen
610,619,23,2026-04-01,Card,Settled,289.2050,PAY-000000610,Stripe
611,620,23,2026-05-28,Card,Settled,299.7826,PAY-000000611,Fiserv
612,621,23,2025-07-29,Check,Settled,25.8016,PAY-000000612,Fiserv
613,622,23,2025-08-11,Card,Settled,36.4508,PAY-000000613,Fiserv
614,623,23,2025-09-08,ACH,Settled,22.9752,PAY-000000614,Adyen
615,624,23,2025-10-26,Check,Settled,19.4120,PAY-000000615,Adyen
616,625,23,2025-11-10,ACH,Settled,15.3432,PAY-000000616,Fiserv
617,625,23,2025-11-21,Wire,Settled,12.7530,PAY-000000617,Adyen
618,626,23,2025-12-02,Wire,Settled,42.5931,PAY-000000618,Fiserv
619,627,23,2026-01-02,Wire,Settled,35.9023,PAY-000000619,Stripe
620,628,23,2026-02-04,Card,Settled,37.1284,PAY-000000620,Stripe
621,629,23,2026-04-22,Check,Settled,20.8840,PAY-000000621,Manual
622,630,23,2026-05-28,Wire,Settled,15.4251,PAY-000000622,Stripe
623,631,23,2025-07-09,Card,Settled,109.2040,PAY-000000623,Adyen
624,632,23,2025-08-08,Check,Settled,44.9248,PAY-000000624,Fiserv
625,632,23,2025-08-26,Wire,Settled,11.7673,PAY-000000625,Manual
626,632,23,2025-08-16,Check,Settled,14.8027,PAY-000000626,Fiserv
627,633,23,2025-09-23,Wire,Settled,228.6848,PAY-000000627,Fiserv
628,634,23,2025-10-19,Wire,Settled,203.8694,PAY-000000628,Manual
629,635,23,2025-11-02,ACH,Settled,165.2631,PAY-000000629,Fiserv
630,637,23,2026-01-03,ACH,Settled,37.6954,PAY-000000630,Manual
631,637,23,2026-01-24,Check,Settled,28.8120,PAY-000000631,Stripe
632,637,23,2026-01-23,Check,Settled,49.7517,PAY-000000632,Stripe
633,638,23,2026-02-16,Card,Settled,179.5209,PAY-000000633,Manual
634,639,23,2026-04-22,Check,Settled,229.7560,PAY-000000634,Fiserv
635,640,23,2026-05-20,Wire,Settled,156.5797,PAY-000000635,Manual
636,641,23,2025-07-29,Card,Settled,1184.2521,PAY-000000636,Stripe
637,642,23,2025-08-05,Check,Settled,293.3844,PAY-000000637,Manual
638,642,23,2025-08-03,Wire,Settled,66.3923,PAY-000000638,Adyen
639,642,23,2025-08-20,Check,Settled,63.9217,PAY-000000639,Stripe
640,643,23,2025-09-03,Card,Settled,1173.8092,PAY-000000640,Stripe
641,644,23,2025-10-29,Wire,Settled,1173.7807,PAY-000000641,Adyen
642,645,23,2025-11-02,ACH,Settled,1194.4675,PAY-000000642,Adyen
643,646,23,2025-12-11,Check,Settled,1179.6977,PAY-000000643,Manual
644,647,23,2026-01-21,ACH,Settled,1182.1859,PAY-000000644,Manual
645,648,23,2026-02-11,Card,Settled,1186.5398,PAY-000000645,Adyen
646,649,23,2026-04-05,Check,Settled,1183.8808,PAY-000000646,Fiserv
647,650,23,2026-05-08,Check,Settled,363.7036,PAY-000000647,Stripe
648,650,23,2026-05-03,Check,Settled,513.6120,PAY-000000648,Fiserv
649,651,24,2025-06-14,ACH,Settled,38.1489,PAY-000000649,Manual
650,652,24,2025-07-30,Card,Settled,25.4829,PAY-000000650,Manual
651,653,24,2025-08-09,Check,Settled,17.7509,PAY-000000651,Fiserv
652,654,24,2025-09-14,Card,Settled,25.8794,PAY-000000652,Adyen
653,655,24,2025-10-19,Check,Settled,4.4508,PAY-000000653,Adyen
654,655,24,2025-10-21,Wire,Settled,3.4941,PAY-000000654,Manual
655,655,24,2025-10-03,Card,Settled,8.8947,PAY-000000655,Fiserv
656,656,24,2025-11-25,ACH,Settled,34.1075,PAY-000000656,Fiserv
657,657,24,2025-12-23,Wire,Settled,44.5048,PAY-000000657,Stripe
658,658,24,2026-01-30,Check,Settled,18.9960,PAY-000000658,Stripe
659,659,24,2026-02-07,Check,Settled,25.6322,PAY-000000659,Stripe
660,660,24,2026-04-15,Check,Settled,33.6571,PAY-000000660,Fiserv
661,661,24,2026-05-07,Card,Settled,39.4481,PAY-000000661,Stripe
662,662,24,2025-06-08,Wire,Settled,1805.3901,PAY-000000662,Adyen
663,663,24,2025-07-01,ACH,Settled,2208.8784,PAY-000000663,Adyen
664,664,24,2025-08-16,Wire,Settled,2160.7379,PAY-000000664,Manual
665,665,24,2025-09-30,ACH,Settled,489.1142,PAY-000000665,Manual
666,665,24,2025-09-09,Card,Settled,486.1525,PAY-000000666,Adyen
667,665,24,2025-09-30,Wire,Settled,513.1553,PAY-000000667,Adyen
668,667,24,2025-11-13,ACH,Settled,2189.2752,PAY-000000668,Adyen
669,668,24,2025-12-12,ACH,Settled,310.6171,PAY-000000669,Manual
670,668,24,2025-12-08,Wire,Settled,1134.5444,PAY-000000670,Fiserv
671,669,24,2026-01-19,Card,Settled,2209.3112,PAY-000000671,Fiserv
672,670,24,2026-03-02,Check,Settled,552.9332,PAY-000000672,Fiserv
673,670,24,2026-02-11,Check,Settled,371.1179,PAY-000000673,Stripe
674,670,24,2026-02-27,ACH,Settled,757.6400,PAY-000000674,Stripe
675,671,24,2026-04-15,Card,Settled,2196.0359,PAY-000000675,Stripe
676,672,24,2026-05-24,Wire,Settled,834.2802,PAY-000000676,Manual
677,672,24,2026-05-11,Check,Settled,536.5718,PAY-000000677,Fiserv
678,672,24,2026-05-14,Card,Settled,236.0690,PAY-000000678,Stripe
679,673,24,2025-06-06,Check,Settled,39.9840,PAY-000000679,Fiserv
680,673,24,2025-06-06,Wire,Settled,31.6286,PAY-000000680,Manual
681,673,24,2025-06-23,Card,Settled,124.3672,PAY-000000681,Fiserv
682,674,24,2025-07-03,Wire,Settled,355.5650,PAY-000000682,Stripe
683,676,24,2025-09-01,Check,Settled,420.2418,PAY-000000683,Fiserv
684,677,24,2025-10-30,Card,Settled,356.6440,PAY-000000684,Adyen
685,678,24,2025-11-24,ACH,Settled,206.9499,PAY-000000685,Manual
686,679,24,2025-12-12,Wire,Settled,350.9127,PAY-000000686,Manual
687,682,24,2026-04-22,Check,Settled,427.2236,PAY-000000687,Adyen
688,683,24,2026-05-05,Check,Settled,399.0821,PAY-000000688,Fiserv
689,685,24,2025-07-13,Card,Settled,215.2641,PAY-000000689,Manual
690,686,24,2025-08-13,Wire,Settled,233.3423,PAY-000000690,Manual
691,687,24,2025-09-15,Card,Settled,218.0296,PAY-000000691,Adyen
